ID;#stm_sap_meldnr;stm_mon_nr;stm_vl_post;stm_sap_meld_ddt;stm_sap_mon_meld_ddt;stm_sap_meldtekst_lang;stm_mon_begin_ddt;stm_sap_meldtekst;stm_mon_toelichting_trdl;stm_oh_pg_mld;stm_geo_mld;stm_geo_mld_uit_functiepl;stm_equipm_nr_mld;stm_equipm_soort_mld;stm_equipm_omschr_mld;stm_km_van_mld;stm_km_tot_mld;stm_prioriteit;stm_scenario_mon;stm_status_melding_sap;stm_mon_nr_status_omschr;stm_mon_nr__statuscode;stm_mon_nr_status_wijzdd;stm_aanngeb_ddt;stm_aanntpl_ddt;stm_oh_pg_gst;stm_geo_gst;stm_geo_gst_uit_functiepl;stm_equipm_nr_gst;stm_equipm_soort_gst;stm_equipm_omschr_gst;stm_objectdl_code_gst;stm_objectdl_groep_gst;stm_km_van_gst;stm_km_tot_gst;stm_progfh_in_ddt;stm_progfh_in_invoer_ddt;stm_progfh_gw_ddt;stm_progfh_gw_lwd_ddt;stm_progfh_hz;stm_oorz_groep;stm_oorz_code;stm_oorz_tkst;stm_veroorz_groep;stm_veroorz_code;stm_veroorz_tekst_kort;stm_effect;stm_afspr_aanvangddt;stm_fh_status;stm_mon_vhdsincident;stm_tao_indicator;stm_tao_indicator_vorige;stm_tao_soort_mutatie;stm_tao_telling_mutatie;stm_tao_beinvloedbaar_indicator;stm_evb;stm_dir_betrok_tr;stm_aangelegd_dd;stm_aangelegd_tijd;stm_sap_melddatum;stm_sap_meldtijd;stm_mon_begindatum;stm_mon_begintijd;stm_contractgeb_mld;stm_functiepl_mld;stm_techn_mld;stm_contractgeb_gst;stm_functiepl_gst;stm_techn_gst;stm_aanngeb_dd;stm_aanngeb_tijd;stm_aanntpl_dd;stm_aanntpl_tijd;stm_arbeid;stm_progfh_gw_lwd_datum;stm_progfh_gw_lwd_tijd;stm_progfh_gw_duur;stm_progfh_gw_teller;stm_afspr_aanvangdd;stm_afspr_aanvangtijd;stm_controle_dd;stm_akkoord_mon_toewijz;stm_status_sapnaarmon;stm_fact_jn;stm_akkoord_melding_jn;stm_afsluit_ddt;stm_afsluit_dd;stm_afsluit_tijd;stm_rec_toegev_ddt;stm_hinderwaarde;stm_actie;stm_standplaats;stm_status_gebr;stm_wbi_nummer;stm_projnr;stm_oorz_tekst_kort;stm_historie_toelichting;stm_schade_verhaalb_jn;stm_schadenr;stm_schade_status_ga;stm_schade_statusdatum;stm_relatiervo_vorig;stm_relatiervo_volgend;stm_relatiervo;stm_pplg_van;stm_pplg_naar;stm_dstrglp_van;stm_dstrglp_naar;stm_afspr_func_hersteldd;stm_afspr_func_hersteltijd;stm_sorteerveld;stm_rapportage_maand;stm_rapportage_jaar;stm_x_bron_publ_dt;stm_x_bron_bestandsnaam;stm_x_bron_arch_dt;stm_x_actueel_ind;stm_x_run_id;stm_x_bk;stm_x_start_sessie_dt;stm_x_vervallen_ind
839259;80881187;0.0;;01/03/2017 11:49:09;01/03/2017 11:49:09;Hn : Omroep staat te hard.;;Hn : Omroep staat te hard.;;54T;626;626.0;11334301.0;OMROEPOP;Hn Omroep OP;32485.0;32485.0;4.0;;MINB;;;00/00/0000;01/03/2017 11:49:12;01/03/2017 11:50:59;54T;626;626.0;11334301.0;OMROEPOP;Hn Omroep OP;;;32485.0;32485.0;;;;;;TECHONV;221.0; De meetmicrofoon is vervangen. Configura De meetmicrofoon is vervangen. Configuratie instelling van meetmicrofoon opnieuw geladen. Meting uitgevoerd, staat weer binnen de no rmen.;;;;;;1.0;;N;N;;0;B;0,00;;01/03/2017;11:49:09;01/03/2017;11:49:09;;;54.0;626-802-1000067306;T;54.0;626-802-1000067306;T;01/03/2017;11:49:12;01/03/2017;11:50:59;0.0;;;0;0.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;01/03/2017 11:49:09;0.0;;4.0;TAON;;;De meetmicrofoon is vervangen. Configura;;;0.0;;;;;;;;;;00/00/0000;00:00:00;HN;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731551;17/07/2017 09:27:43;0
839261;80881188;0.0;;01/03/2017 12:34:20;01/03/2017 12:34:20;Zv : Ovw 106.0 bomen zouden sneller dan 12 seconden sluiten. Gaarne controleren. Fietser zat bijna opgesloten.;;Zv : Ovw 106.0 bomen zouden sneller dan;;30S;611;611.0;10211501.0;OVERWEG;AHOB 106.0 ZV KERKSTRAAT;106088.0;106088.0;2.0;;MINB PAGE;;;00/00/0000;01/03/2017 12:34:21;01/03/2017 13:05:00;30S;611;611.0;10211501.0;OVERWEG;AHOB 106.0 ZV KERKSTRAAT;O118;OSTL0001;106088.0;106088.0;;;;;;TECHONV;221.0; bomen zouden te snel sluiten;;;;;;2.0;;N;N;;0;B;0,00;;01/03/2017;12:34:20;01/03/2017;12:34:20;;;30.0;611-204-1000034119;S;30.0;611-204-1000034119;S;01/03/2017;12:34:21;01/03/2017;13:05:00;0.0;;;0;0.0;00/00/0000;00:00:00;19/06/2017;;;;N;;;00:00:00;01/03/2017 12:34:20;0.0;;2.0;TAOG CAOG CAON AKOG;;;bomen zouden te snel sluiten;;N;0.0;;;;;;;;;;00/00/0000;00:00:00;106.0;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731552;17/07/2017 09:27:43;0
839263;80881189;0.0;;01/03/2017 12:26:54;01/03/2017 12:26:54;Controle spoorbrug op sabotage. Er liepen twee mensen onder de spoorbrug. Niet duidelijk wat ze gedaan hebben. Brugwachter wenst controle voordat de brug wordt geopend.;;Controle spoorbrug op sabotage.;;31K;609;609.0;10240076.0;SPOORBRUG;HEFBRUG IJSSEL ZUTPHEN (HEFBRUG);27015.0;27031.0;2.0;;MINB PAGE;;;00/00/0000;01/03/2017 12:26:53;01/03/2017 13:25:00;31K;609;609.0;10240076.0;SPOORBRUG;HEFBRUG IJSSEL ZUTPHEN (HEFBRUG);1834;SPOORDKW;27015.0;27031.0;01/03/2017 13:30:01;01/03/2017 13:52:11;;;;ONR-DERD;151.0;;ONREGDER;T;;;;1.0;;N;N;;0;NB;0,00;;01/03/2017;12:26:53;01/03/2017;12:26:54;;;31.0;609-201-1000027218;K;31.0;609-201-1000027218;K;01/03/2017;12:26:53;01/03/2017;13:25:00;0.0;;;0;1.0;00/00/0000;00:00:00;08/03/2017;;;;N;;;00:00:00;01/03/2017 12:26:53;0.0;;2.0;TAOG CAOG CAON AKOG;;;;;;0.0;;;;;;;;;;00/00/0000;00:00:00;;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731553;17/07/2017 09:27:43;0
839265;80881191;0.0;;01/03/2017 12:43:49;01/03/2017 12:43:49;Btl-Ehv : Sp-AB km 48.1 km bordje onleesbaar.;;Btl-Ehv : Sp-AB km 48.1 km bordje onlees;;23O;54;54.0;11563816.0;PLAATSBEP;Plaatsbepaling 054 Btl-Ehv;0.0;0.0;5.0;;MINB PAGE;;;00/00/0000;01/03/2017 12:43:50;01/03/2017 13:12:59;23O;54;54.0;11563816.0;PLAATSBEP;Plaatsbepaling 054 Btl-Ehv;O822;OAFVV006;0.0;0.0;01/03/2017 14:00:57;01/03/2017 13:27:02;;;;ONR-DERD;151.0; Km bordje gereinigd;ONREGDER;T;;;01/03/2017 13:30:00;1.0;;N;N;;0;NB;0,00;;01/03/2017;12:43:49;01/03/2017;12:43:49;;;23.0;054-103-1000013856;O;23.0;054-103-1000013856;O;01/03/2017;12:43:50;01/03/2017;13:12:59;0.0;;;0;1.0;01/03/2017;13:30:00;15/03/2017;;;;N;;;00:00:00;01/03/2017 12:43:49;0.0;;3.0;TAOG;;;Km bordje gereinigd;;;0.0;;;;;;;;;;24/03/2017;12:00:01;;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731554;17/07/2017 09:27:43;0
839271;80881195;4179024.0;MT;01/03/2017 14:19:52;01/03/2017 14:29:00;Mes : Ovw 30.7 RGP gedoofd.;01/03/2017 14:29:00;Mes : Ovw 30.7 RGP gedoofd.;F2 - Storing overwegen;26S;70;70.0;10145430.0;OVERWEG;Ahob 30.7 Sog-Mt Herkenberg;30792.0;30792.0;2.0;;MINB PAGE;Automatisch gefiatteerd;3.0;02/04/2017;01/04/2017 23:27:00;01/03/2017 14:52:08;26S;70;70.0;10145430.0;OVERWEG;Ahob 30.7 Sog-Mt Herkenberg;8002;OVW-ALG;30792.0;30792.0;01/03/2017 16:45:00;;;;;WEER;181.0;Gestoord object: OVERWEG 30.7. Gestoord Gestoord object: OVERWEG 30.7. Gestoord onderdeel: Bel. Door ( waarschijnlijk )een bliksem inslag werkt van RGP 6 een lamp en een be l niet. Monteurs zijn nieuwe bel halen in het magazijn. Treinverkeer rijd normaal. 17:00u E-Bel vervangen en X-pac 90 van RGP6 verva ngen, instalatie getest alles werkt weer normaal.  Boom 1 PE62026 Boom 2 PE62026 Boom 3 PE62020 Boom 4 PE62020 070 Ahob 30.7 Sog-Mt Herkenberg A vd Gun 0653505831;;;;;;1.0;J;N;N;;0;NB;0,00;;01/03/2017;14:19:52;01/03/2017;14:19:52;01/03/2017;14:29:00;26.0;070-204-1000003157;S;26.0;070-204-1000003157;S;01/04/2017;23:27:00;01/03/2017;14:52:08;0.0;;;99999999;0.0;00/00/0000;00:00:00;;J;1.0;;N;;;00:00:00;01/03/2017 14:19:52;0.0;;3.0;TAOG;;;Gestoord object: OVERWEG 30.7. Gestoord; Status gewijzigd van Concept naar Compleet op 01-03-2017 15.03 door Trdl_Mt_58(PRO-VKL): Toelichting: lamp defect Status gewijzigd van Compleet naar Vrijgegeven op 01-03-2017 15.04 door Dvl_Mt_51(PRO-VKL): Toelichting: lamp defect Door SAP 28 dagen na laatste wijzigings- datum status MON automatisch gefiatteerd;;0.0;;0.0;;;80881195;MT;;MES;SGL;00/00/0000;00:00:00;30.7;4;2017;24/04/2017 06:00:07;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170424060007_flf_sapeam_storing.txt;17/07/2017 09:25:15;0;84322;3731557;24/04/2017 06:03:38;0
839272;80881195;4179024.0;MT;01/03/2017 14:19:52;01/03/2017 14:29:00;Mes : Ovw 30.7 RGP gedoofd.;01/03/2017 14:29:00;Mes : Ovw 30.7 RGP gedoofd.;F2 - Storing overwegen;26S;70;70.0;10145430.0;OVERWEG;AHOB 30.7 SOG-MT Molenveldweg;30791.0;30791.0;2.0;;MINB PAGE;;3.0;02/04/2017;01/03/2017 14:20:18;01/03/2017 14:52:08;26S;70;70.0;10145430.0;OVERWEG;AHOB 30.7 SOG-MT Molenveldweg;8002;OVW-ALG;30792.0;30792.0;01/03/2017 16:45:00;01/03/2017 15:43:56;;;;WEER;181.0; Gestoord object: OVERWEG 30.7. Gestoord Gestoord object: OVERWEG 30.7. Gestoord onderdeel: Bel. Door ( waarschijnlijk )een bliksem inslag werkt van RGP 6 een lamp en een be l niet. Monteurs zijn nieuwe bel halen in het magazijn. Treinverkeer rijd normaal. 17:00u E-Bel vervangen en X-pac 90 van RGP6 verva ngen, instalatie getest alles werkt weer normaal.  Boom 1 PE62026 Boom 2 PE62026 Boom 3 PE62020 Boom 4 PE62020 070 Ahob 30.7 Sog-Mt Herkenberg A vd Gun 0653505831;;;;;;1.0;J;N;N;;0;NB;0,00;;01/03/2017;14:19:52;01/03/2017;14:19:52;01/03/2017;14:29:00;26.0;070-204-1000003157;S;26.0;070-204-1000003157;S;01/03/2017;14:20:18;01/03/2017;14:52:08;0.0;;;0;1.0;00/00/0000;00:00:00;19/04/2017;J;1.0;;N;;;00:00:00;01/03/2017 14:19:52;0.0;;3.0;TAOG;;;Gestoord object: OVERWEG 30.7. Gestoord;++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++20170401 - 232659 - noreply@prorail.nlStatus gewijzigd van Concept naar Compleet op 01-03-2017 15.03 doorTrdl_Mt_58(PRO-VKL): Toelichting: lamp defect Status gewijzigd vanCompleet naar Vrijgegeven op 01-03-2017 15.04 door Dvl_Mt_51(PRO-VKL):Toelichting: lamp defectDoor SAP 28 dagen na laatste wijzigings-datum status MON automatisch gefiatteerd;;0.0;;;;;;MT;;MES;SGL;00/00/0000;00:00:00;30.7;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731557;17/07/2017 09:27:43;0
839277;80881198;0.0;;01/03/2017 19:16:37;01/03/2017 19:16:37;Hm : OS detectie DSV aangesproken.;;Hm : OS detectie DSV aangesproken.;;24E;55;55.0;10156184.0;MINUSKAST;Btl-Ehv kabelkast minuskast OS Hm;35946.0;35946.0;4.0;;MINB PAGE;;;00/00/0000;01/03/2017 19:16:38;01/03/2017 21:23:00;24E;55;55.0;10156184.0;MINUSKAST;Btl-Ehv kabelkast minuskast OS Hm;9998;ALGEMEEN;35946.0;35946.0;01/03/2017 21:23:01;01/03/2017 21:23:44;;;;TECHONV;211.0;;;;onderzoek wordt gedaan door ProRail, met Peter Franken is afgesproken dat er niet direct heen gegaan hoeft te worden.;;;3.0;;N;N;;0;B;0,00;;01/03/2017;19:16:37;01/03/2017;19:16:37;;;24.0;055-404-1000025812;E;24.0;055-404-1000025812;E;01/03/2017;19:16:38;01/03/2017;21:23:00;0.0;;;0;1.0;00/00/0000;00:00:00;31/05/2017;;;;N;;;00:00:00;01/03/2017 19:16:37;0.0;;3.0;TAOG CAON;;;;;;0.0;;;;;;;;;;00/00/0000;00:00:00;;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731559;17/07/2017 09:27:43;0
839279;80881199;0.0;;01/03/2017 18:45:18;01/03/2017 18:45:18;Gn : INFO+ 12079 in/uit storing en verkeerde tekst.;;Gn : INFO+ 12079 in/uit storing en verke;;56T;501;501.0;11181896.0;VISUELERIS;Gn TB-1-sp2a-1(12079);80422.0;80422.0;4.0;;MINB;;;00/00/0000;01/03/2017 18:45:21;01/03/2017 18:47:25;56T;501;501.0;11181896.0;VISUELERIS;Gn TB-1-sp2a-1(12079);;;80422.0;80422.0;;;;;;TECHONV;221.0; PS is herstart PS is herstart;;;;;;1.0;;N;N;;0;B;0,00;;01/03/2017;18:45:18;01/03/2017;18:45:18;;;56.0;501-808-1000050183;T;56.0;501-808-1000050183;T;01/03/2017;18:45:21;01/03/2017;18:47:25;0.0;;;0;0.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;01/03/2017 18:45:18;0.0;;2.0;TAON;;;PS is herstart;;;0.0;;;;;;;;;;00/00/0000;00:00:00;GN;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731560;17/07/2017 09:27:43;0
839281;80881200;0.0;;01/03/2017 15:10:42;01/03/2017 15:10:42;Kfh : Sp-118 lierkabel defect, sp-118 BG;;Kfh : Sp-118 lierkabel defect, sp-118 BG;;05S;924;924.0;10239564.0;HEUVELBEST;Heuvelsysteem Kfh;0.0;0.0;4.0;;MINB;;;00/00/0000;01/03/2017 15:11:14;01/03/2017 15:17:18;05K;924;924.0;11456316.0;BIJZNSTSPR;Bijdrukinstallatie (BF) 118;;;35450.0;35450.0;02/03/2017 05:00:00;01/03/2017 15:17:21;;;;TECHONV;215.0; Gestoord object: SPOOR 118. Gestoord ond Gestoord object: SPOOR 118. Gestoord onderdeel: overige onderdelen. Lierkabel defect. Lierkabel is vervangen.  Inzet 5 man. Inkoop n ieuwe staalkabel 3400,- , inzet Krol met haspelbok en bak.  924 Heuvelsysteem Kfh;;;;;;1.0;;N;N;;0;B;0,00;;01/03/2017;15:10:40;01/03/2017;15:10:42;;;5.0;924-307-1000093984;S;5.0;924-203-1000096594;K;01/03/2017;15:11:14;01/03/2017;15:17:18;0.0;;;0;2.0;00/00/0000;00:00:00;17/03/2017;;;;N;;;00:00:00;01/03/2017 15:10:40;0.0;;5.0;TAOG;;;Gestoord object: SPOOR 118. Gestoord ond;;;0.0;;;;;;;;;;00/00/0000;00:00:00;;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731561;17/07/2017 09:27:43;0
839285;80881205;0.0;;01/03/2017 15:25:41;01/03/2017 15:25:41;Shl : INFO+ 11690 gestoord.;;Shl : INFO+ 11690 gestoord.;;53T;133;133.0;11083466.0;VISUELERIS;Shl TB-2-sp1-3(11690-11691);14220.0;14220.0;4.0;;MINB;;;00/00/0000;01/03/2017 15:25:44;01/03/2017 15:26:33;53T;133;133.0;11083466.0;VISUELERIS;Shl TB-2-sp1-3(11690-11691);;;14220.0;14220.0;;;;;;;; dubbele vpn gecleared en racoon herstart dubbele vpn gecleared en racoon herstart;;;;;;1.0;;N;N;;0;B;0,00;;01/03/2017;15:25:41;01/03/2017;15:25:41;;;53.0;133-808-1000046441;T;53.0;133-808-1000046441;T;01/03/2017;15:25:44;01/03/2017;15:26:33;0.0;;;0;0.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;01/03/2017 15:25:41;0.0;;4.0;TAON;;;dubbele vpn gecleared en racoon herstart;;;0.0;;;;;;;;;;00/00/0000;00:00:00;SHL;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731563;17/07/2017 09:27:43;0
839287;80881206;0.0;;01/03/2017 16:05:30;01/03/2017 16:05:30;Asd : INFO+ 10865 gestoord.;;Asd : INFO+ 10865 gestoord.;;53T;586;586.0;11083760.0;VISUELERIS;Asd TBP-CG-sp7a-1(10865);80780.0;80780.0;4.0;;MINB;;;00/00/0000;01/03/2017 16:05:32;01/03/2017 16:06:28;53T;586;586.0;11083760.0;VISUELERIS;Asd TBP-CG-sp7a-1(10865);;;80780.0;80780.0;;;;;;TECHONV;218.0; Reeds bekend onder Marval EVT-387721 / w Reeds bekend onder Marval EVT-387721 / week 10/11 wordt scherm vervangen door Foreyet;;;;;;1.0;;N;N;;0;B;0,00;;01/03/2017;16:05:30;01/03/2017;16:05:30;;;53.0;586-808-1000135873;T;53.0;586-808-1000135873;T;01/03/2017;16:05:32;01/03/2017;16:06:28;0.0;;;0;0.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;01/03/2017 16:05:30;0.0;;4.0;TAON;;;Reeds bekend onder Marval EVT-387721 / w;;;0.0;;;;;;;;;;00/00/0000;00:00:00;ASD;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731564;17/07/2017 09:27:43;0
839289;80881207;0.0;;01/03/2017 16:26:36;01/03/2017 16:26:36;Asd : Wpk 668 VOS citrix problemen. NSH3DT09055 EX_NSR_HIS_ASD_05;;Asd : Wpk 668 VOS citrix problemen. NSH3;;53P;586;586.0;11241228.0;ICTINFRA;Post21 werkplekken Amsterdam;0.0;0.0;4.0;;MINB;;;00/00/0000;01/03/2017 16:26:43;01/03/2017 16:28:12;53P;586;586.0;11241228.0;ICTINFRA;Post21 werkplekken Amsterdam;;;0.0;0.0;;;;;;TECHONV;294.0; Applicaties VT en TWD stopgezet in FB VO Applicaties VT en TWD stopgezet in FB VOS EX.;;;;;;1.0;;N;N;;0;B;0,00;;01/03/2017;16:26:36;01/03/2017;16:26:36;;;53.0;586-501-1000133937;P;53.0;586-501-1000133937;P;01/03/2017;16:26:43;01/03/2017;16:28:12;0.0;;;0;0.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;01/03/2017 16:26:36;0.0;;4.0;TAON;;;Applicaties VT en TWD stopgezet in FB VO;;;0.0;;;;;;;;;;00/00/0000;00:00:00;;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731565;17/07/2017 09:27:43;0
839291;80881209;0.0;;01/03/2017 16:29:53;01/03/2017 16:29:53;Hfd : sp thv trap opgang staat een psv te fikken. Graag even contact met dhr Teunissen 06 5428 4684;;Hfd : sp thv trap opgang staat een psv t;;08E;133;133.0;11538875.0;PSV;Asra-Wmd paalsp. verb. Soule;8700.0;9000.0;2.0;;MAFS PAGE;;;00/00/0000;01/03/2017 16:29:54;01/03/2017 17:15:00;08E;133;133.0;11538875.0;PSV;Asra-Wmd paalsp. verb. Soule;9999;ALGEMEEN;8700.0;9000.0;;;;;;WEER;181.0; Doorgeslagen;;;;;;2.0;;N;N;;0;NB;0,00;;01/03/2017;16:29:53;01/03/2017;16:29:53;;;8.0;133-414-1000054695;E;8.0;133-414-1000054695;E;01/03/2017;16:29:54;01/03/2017;17:15:00;0.0;;;0;0.0;00/00/0000;00:00:00;09/05/2017;;;;N;09/05/2017 08:41:02;09/05/2017;08:41:02;01/03/2017 16:29:53;0.0;;4.0;TAOG;;;Doorgeslagen;;;0.0;;;;;;;;;;00/00/0000;00:00:00;;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731566;17/07/2017 09:27:43;0
839293;80881212;0.0;;01/03/2017 18:39:58;01/03/2017 18:39:58;Zl : Tankplaat toegangshek defect.;;Zl : Tankplaat toegangshek defect.;;34E;603;603.0;10789249.0;TANKINST;Pompen incl. PLC-sturing c.a. Zwolle;3850.0;3850.0;5.0;;MINB PAGE;;;00/00/0000;01/03/2017 18:40:36;01/03/2017 20:50:00;34O;603;603.0;11562290.0;TOEGANGPRT;Zl 2.500 poort R;;;2500.0;2500.0;01/03/2017 21:22:00;01/03/2017 21:23:30;;;;ONR-DERD;147.0; Gestoord object: AFSCHEIDING 603. Gestoo Gestoord object: AFSCHEIDING 603. Gestoord onderdeel: Geen onderdeel van toepassing. Noodstop was ingedrukt. Bij aankomst hekwerk op afstand getest alles werkt normaal.  603 Pompen incl. PLC-sturing c.a. Zwolle Strukton;ONREGDER;T;NAAM: Onbekend;;01/03/2017 18:39:58;1.0;;N;N;;0;NB;0,00;;01/03/2017;18:39:58;01/03/2017;18:39:58;;;34.0;603-427-1000013999;E;34.0;603-205-1000014326;O;01/03/2017;18:40:36;01/03/2017;20:50:00;0.0;;;0;1.0;01/03/2017;18:39:58;28/03/2017;;;;N;;;00:00:00;01/03/2017 18:39:58;0.0;;2.0;TAOG;;;Gestoord object: AFSCHEIDING 603. Gestoo;;;0.0;;;;;;;;;;01/03/2017;23:59:00;;7;2017;17/07/2017 09:25:15;E:\Informatica\Inbox\Informatica\SAP\Storingen\20170717092515_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;162293;3731567;17/07/2017 09:27:43;0
868221;80904409;0.0;;11/01/2018 17:10:22;11/01/2018 17:10:22;Vl : Empl RU ivm brand in trein. Na Cal aardes verwijderen. AL S Ashgar. Aardes ingehangen door E Kivits.(Bevoegd tot maart 2018)Trein.Brand langs spoor 3. WD-EV Marco Bot 18:33uur alles weer onder spanning;;Vl : Empl RU ivm brand in trein. Na Cal;H2 - Brand/explosie/bommelding;27E;517;517.0;10914290.0;BOVENLEID;Bovenleiding (1500V);0.0;0.0;1.0;;MINB PAGE;;6.0;20/01/2018;11/01/2018 17:10:24;11/01/2018 17:26:56;27E;517.0;517.0;10914290.0;BOVENLEID;Bovenleiding (1500V);9999;RIJDRAAD;0.0;0.0;11/01/2018 20:00:01;11/01/2018 18:36:44;;;;ONR-RIB;130.0; trein in brand, rook;ONREGRIB;F;Rookontwikkeling in trein 3551 NSR.;;;1.0;;N;N;;0;B;0,00;;11/01/2018;17:10:22;11/01/2018;17:10:22;;;27.0;517-413-1000080446;E;27.0;517-413-1000080446;E;11/01/2018;17:10:24;11/01/2018;17:26:56;0.0;;;0;2.0;00/00/0000;00:00:00;01/02/2018;N;1.0;;N;;;00:00:00;11/01/2018 17:10:22;0.0;;3.0;TAOG CAOG CAON AKOG;;;trein in brand, rook;++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++20180118 - 050122 - noreply@prorail.nlStatus gewijzigd van Concept naar Compleet op 11-01-2018 22.52 doorTrdl_EHV_50(PRO-VKL): Toelichting: rookontwikkeling in/op/onder trein3551. brandweer ter plaatste, geheel venlo spanningsloos. Statusgewijzigd van Compleet naar Vrijgegeven op 11-01-2018 22.53 doorDvl_EHV_72(PRO-VKL): Toelichting: rookontwikkeling in/op/onder trein3551. brandweer ter plaatste, geheel venlo spanningsloos. Spoorwebdossier nr. 236324 Status gewijzigd van Vrijgegeven naar Afgewezen op17-01-2018 01.00 door Systeemgebruiker SAP(IM): Toelichting: AM-PF :Veroorzaker Trein 3551 NSR defect Status gewijzigd van Afgewezen naarVrijgegeven op 17-01-2018 09.20 door Wildenberg_7(PRO-VKL): Toelichting: oorzaaktype gewijzigd.Voorlopige toewijzing aan andere organisatie;;0.0;;;;;;;;;;00/00/0000;00:00:00;;5;2018;07/05/2018 05:45:06;E:\Informatica\Inbox\Informatica\SAP\Storingen\20180507054506_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;461889;3763152;07/05/2018 05:47:01;0
890001;80922798;0.0;;26/10/2018 12:12:03;26/10/2018 12:12:03;Rsd : Sp-5/6 verlichting nakijken. Dit behoort niet tot contract Strukton maar i.o.m. inspecteur gaarne toch controle;;Rsd : Sp-5/6 verlichting nakijken.;;19O;545;545.0;11118478.0;TERREINVL;Terreinverlichting RSD sp 5B-6B;22700.0;22700.0;4.0;;MINB PAGE;;;00/00/0000;26/10/2018 12:12:05;26/10/2018 14:40:01;19O;545;545.0;11118478.0;TERREINVL;Terreinverlichting RSD sp 5B-6B;O749;OTTV0001;22700.0;22700.0;26/10/2018 15:25:01;26/10/2018 15:26:44;;;;TECHONV;221.0; .;;;;;;2.0;;N;N;;0;B;0,00;;26/10/2018;12:12:04;26/10/2018;12:12:03;;;19.0;545-208-1000180042;O;19.0;545-208-1000180042;O;26/10/2018;12:12:05;26/10/2018;14:40:01;0.0;;;0;1.0;00/00/0000;00:00:00;10/12/2018;;;;N;;;00:00:00;26/10/2018 12:12:04;0.0;;3.0;TAOG CAOG CAON AKOG;;R-472000;.;;;0.0;;;;;;;;;;00/00/0000;00:00:00;RSD;1;2019;07/01/2019 05:45:04;E:\Informatica\Inbox\BRN_SAPEAM\20190107054504_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;301833;3785188;07/01/2019 05:49:13;0
